Day,NEAR,EUR
16,0.000000,0.000000,
16,8.550000,40.346329,
16,10.450000,49.312183,
16,6.650000,31.380480,
16,5.700000,26.897554,
16,1.900000,9.567980,
16,3.800000,19.135960,
16,8.550000,43.055904,
16,4.750000,23.972109,
16,4.750000,23.972109,
16,9.500000,47.944218,
16,12.350000,62.327484,
16,1.900000,9.588844,
16,5.700000,28.766531,
16,17.100000,86.299591,
16,14.250000,76.958344,
16,23.750000,128.263916,
16,4.750000,27.213480,
17,5.700000,30.441387,
17,13.300000,67.214371,
17,5.700000,28.806160,
17,11.400000,58.611027,
17,5.700000,23.430483,
17,9.500000,39.050804,
17,16.150000,72.809219,
17,0.000000,0.000000,
17,14.250000,64.243423,
17,8.550000,43.046597,
17,8.550000,43.046597,
17,8.550000,43.046597,
17,3.800000,19.131823,
17,3.800000,19.131823,
17,8.550000,47.597527,
17,8.550000,47.597527,
17,17.100000,95.195053,
17,5.700000,31.731686,
17,0.950000,5.475878,
17,3.800000,21.903511,
17,5.700000,32.855267,
17,8.550000,49.282898,
17,8.550000,49.282898,
17,8.550000,49.282898,
17,5.700000,32.855267,
17,7.600000,43.994328,
17,10.450000,60.492203,
17,13.300000,76.990067,
17,6.650000,38.495033,
17,5.700000,32.995743,
17,6.650000,38.495033,
17,11.400000,65.991486,
17,12.350000,65.291649,
17,12.350000,65.291649,
17,10.450000,55.246777,
17,19.000000,100.448685,
17,18.049999,95.426247,
17,10.450000,55.246777,
17,5.700000,30.134605,
17,10.450000,55.773712,
17,5.700000,30.422022,
17,1.900000,10.788784,
17,7.600000,39.363564,
17,10.450000,54.124901,
17,0.000000,0.000000,
17,6.650000,28.218605,
17,7.600000,32.249836,
17,6.650000,29.878721,
17,5.700000,25.610332,
17,19.000000,85.367775,
17,8.550000,43.011150,
17,7.600000,40.358105,
18,18.049999,89.476379,
18,5.700000,30.494928,
18,8.550000,41.369389,
18,2.850000,13.789796,
18,1.900000,9.381851,
18,17.100000,84.436653,
18,4.750000,22.964378,
18,4.750000,24.082294,
18,8.550000,43.348129,
18,10.450000,52.981052,
18,8.550000,43.348129,
18,5.700000,28.898754,
18,19.950001,113.463562,
18,13.300000,75.642372,
18,6.650000,37.821186,
18,13.300000,75.642372,
18,16.150000,91.851456,
18,10.450000,59.433292,
18,5.700000,31.011065,
18,3.800000,21.922642,
18,2.850000,16.441980,
18,6.650000,38.364620,
18,9.500000,54.806602,
18,7.600000,43.845284,
18,8.550000,49.325943,
18,4.750000,25.978933,
18,6.650000,33.094059,
18,4.750000,23.638615,
18,5.700000,30.126423,
18,0.000000,0.000000,
18,10.450000,55.231777,
18,7.600000,40.168564,
18,8.550000,45.189632,
18,18.049999,95.400337,
18,3.800000,20.084282,
18,13.300000,70.294983,
18,10.450000,55.791901,
18,7.600000,43.012688,
19,3.800000,17.899479,
19,7.600000,34.602955,
19,4.750000,27.435654,
19,7.600000,38.767441,
19,5.700000,29.075579,
19,4.750000,24.229649,
19,5.700000,29.075579,
19,8.550000,37.406834,
19,5.700000,24.937891,
19,11.400000,49.875782,
19,9.500000,41.563152,
19,18.049999,78.969986,
19,8.550000,37.406834,
19,18.049999,94.288864,
19,12.350000,64.513435,
19,7.600000,39.700573,
19,2.850000,14.887715,
19,4.750000,25.339758,
19,9.500000,50.679516,
19,18.049999,96.291077,
19,7.600000,40.543613,
19,5.700000,26.158873,
19,10.450000,47.957935,
19,10.450000,47.957935,
19,6.650000,30.518684,
19,4.750000,21.799061,
19,4.750000,21.799061,
19,12.350000,56.677559,
19,7.600000,23.799597,
19,7.600000,23.799597,
19,12.350000,38.674343,
19,4.750000,14.874747,
19,7.600000,23.799597,
19,7.600000,23.799597,
19,4.750000,18.018560,
19,5.700000,21.622272,
19,9.500000,36.037121,
19,8.550000,32.433407,
19,7.600000,28.829697,
19,13.300000,51.841171,
19,8.550000,33.326466,
19,6.650000,25.920586,
19,13.300000,51.841171,
19,5.700000,22.546753,
19,3.800000,17.263182,
19,18.049999,82.000107,
19,9.500000,43.157951,
19,10.450000,58.593590,
19,7.600000,41.096703,
20,7.600000,44.000000,
20,12.350000,67.873802,
20,5.700000,31.269474,
20,15.200000,83.743637,
20,6.650000,33.893665,
20,0.950000,4.133630,
20,2.850000,12.400889,
20,16.150000,70.271713,
20,6.650000,31.657898,
20,5.700000,27.135342,
20,12.350000,58.793240,
20,6.650000,31.657898,
20,9.500000,45.944996,
20,4.750000,22.972498,
20,9.500000,45.944996,
20,8.550000,41.350494,
20,6.650000,32.161495,
20,11.400000,55.133995,
20,7.600000,36.755997,
20,1.900000,9.553297,
20,7.600000,38.213188,
20,6.650000,33.436539,
20,8.550000,42.989834,
20,4.750000,23.883242,
20,1.900000,10.492947,
20,6.650000,36.725311,
20,4.750000,26.232367,
20,2.850000,15.739420,
20,7.600000,41.971786,
20,13.300000,73.450623,
20,2.850000,15.739420,
20,8.550000,48.882797,
20,1.900000,10.862844,
20,8.550000,48.882797,
20,6.650000,38.019955,
20,7.600000,43.451378,
20,16.150000,92.334175,
20,15.200000,86.902756,
20,10.450000,59.745644,
20,7.600000,43.661819,
20,1.900000,10.915455,
20,7.600000,43.661819,
20,6.650000,38.204090,
20,15.200000,87.323639,
20,3.800000,21.830910,
20,15.200000,85.372627,
20,5.700000,32.014736,
20,8.550000,48.022102,
20,12.350000,71.338722,
20,8.550000,49.388344,
20,6.650000,38.217545,
20,3.800000,21.838596,
20,5.700000,32.757893,
20,2.850000,16.378946,
20,13.300000,72.038948,
21,10.450000,60.500000,
21,4.750000,25.350004,
21,12.350000,58.856354,
21,18.049999,88.169418,
21,14.250000,69.607437,
21,12.350000,60.326447,
21,10.450000,56.551361,
21,19.000000,102.820648,
21,17.100000,95.801544,
21,8.550000,47.900772,
21,9.500000,53.223080,
21,5.700000,31.933847,
21,5.700000,28.186638,
21,9.500000,46.977730,
21,3.800000,18.791094,
21,8.550000,42.279957,
21,9.500000,46.977730,
21,7.600000,41.672024,
21,5.700000,31.254015,
21,11.400000,62.508030,
21,12.350000,67.717033,
21,4.750000,26.045013,
21,5.700000,27.907444,
21,16.150000,79.071098,
21,9.500000,46.512409,
21,8.550000,41.861164,
21,4.750000,23.256205,
21,14.250000,69.768608,
21,12.350000,60.466129,
21,9.500000,46.512409,
21,3.800000,18.688623,
21,2.850000,14.016466,
21,11.400000,56.065865,
21,5.700000,28.032932,
21,5.700000,28.502968,
21,6.650000,33.253464,
21,12.350000,61.756432,
21,15.200000,78.161545,
21,11.400000,59.998657,
21,18.049999,94.997871,
21,4.750000,24.999441,
21,10.450000,59.058151,
22,10.450000,59.970837,
22,8.550000,34.053783,
22,3.800000,15.135015,
22,12.350000,63.152271,
22,7.600000,41.278858,
22,13.300000,67.093857,
22,7.600000,38.339348,
22,17.100000,86.263527,
22,10.450000,52.716602,
22,13.300000,67.093857,
22,17.100000,96.423096,
22,5.700000,32.141033,
22,10.450000,58.925228,
22,4.750000,26.784195,
22,8.550000,48.211548,
22,7.600000,42.854713,
22,4.750000,26.784195,
22,6.650000,33.255890,
22,10.450000,52.259258,
22,6.650000,33.255890,
22,13.300000,66.511780,
22,13.300000,67.605667,
22,15.200000,77.263618,
22,8.550000,43.460785,
22,17.100000,86.921570,
22,13.300000,67.605667,
22,8.550000,43.460785,
22,3.800000,19.315905,
22,11.400000,48.462128,
22,2.850000,12.115532,
22,6.650000,28.269575,
22,23.750000,100.962769,
22,10.450000,44.423618,
22,12.350000,52.500641,
22,10.450000,44.423618,
22,5.700000,25.447920,
22,5.700000,25.447920,
22,11.400000,50.895840,
22,8.550000,38.171879,
22,5.700000,30.115770,
22,8.550000,45.173653,
22,1.900000,10.228456,
22,2.850000,15.342684,
22,7.600000,40.913826,
22,5.700000,30.685368,
22,5.700000,30.685368,
22,12.350000,54.881683,
22,15.200000,67.546684,
22,1.900000,8.443336,
22,6.650000,29.551674,
22,5.700000,25.330008,
22,4.750000,23.084332,
22,6.650000,32.318062,
22,4.750000,25.575064,
22,7.600000,40.920101,
23,7.600000,44.000000,
23,8.550000,49.500000,
23,6.650000,35.764252,
23,13.300000,74.142433,
23,8.550000,47.662991,
23,7.600000,42.367104,
23,7.600000,36.138378,
23,7.600000,38.396862,
23,14.250000,71.994118,
23,7.600000,31.316330,
23,12.350000,50.889038,
23,13.300000,54.803577,
23,9.500000,39.145412,
23,11.400000,46.974495,
23,13.300000,54.803577,
23,7.600000,31.316330,
23,9.500000,44.573761,
23,1.900000,8.914753,
23,15.200000,71.318024,
23,7.600000,35.659012,
23,10.450000,49.031139,
23,10.450000,49.031139,
23,9.500000,44.573761,
23,9.500000,33.793987,
23,8.550000,30.414585,
23,3.800000,13.517594,
23,10.450000,37.173386,
23,9.500000,33.793987,
23,4.750000,16.896994,
23,15.200000,54.070377,
23,6.650000,27.189701,
23,6.650000,27.189701,
23,1.900000,7.768486,
23,14.250000,58.263645,
23,5.700000,23.305458,
23,4.750000,19.421215,
23,2.850000,11.652729,
23,1.900000,10.060937,
23,11.400000,60.365620,
23,5.700000,30.182810,
23,4.750000,25.152342,
23,7.600000,40.243748,
23,4.750000,26.999300,
23,5.700000,32.399158,
23,10.450000,59.398464,
23,7.600000,43.198883,
23,3.800000,20.300713,
23,0.950000,5.075178,
23,9.500000,50.751778,
23,8.550000,45.676601,
23,8.550000,38.201077,
23,4.750000,22.429588,
23,8.550000,45.534225,
23,5.700000,30.071524,
23,7.600000,40.095367,
24,15.200000,88.000000,
24,5.700000,32.683792,
24,13.300000,70.345268,
24,2.850000,15.073987,
24,9.500000,42.485603,
24,7.600000,33.988483,
24,8.550000,38.237041,
24,10.450000,58.486916,
24,5.700000,31.901953,
24,2.850000,15.950976,
24,13.300000,74.437889,
24,11.400000,61.530113,
24,3.800000,20.510038,
24,11.400000,61.530113,
24,12.350000,66.657623,
24,3.800000,20.510038,
24,9.500000,51.275093,
24,11.400000,61.530113,
24,4.750000,25.637547,
24,14.250000,76.912643,
24,6.650000,35.892567,
24,9.500000,46.558628,
24,13.300000,65.182076,
24,6.650000,32.591038,
24,5.700000,27.935177,
24,6.650000,32.591038,
24,5.700000,27.935177,
24,10.450000,51.214493,
24,7.600000,37.246902,
24,8.550000,41.902763,
24,5.700000,27.935177,
24,8.550000,43.005207,
24,8.550000,43.005207,
24,9.500000,47.783562,
24,5.700000,28.670137,
24,4.750000,23.891781,
24,9.500000,51.136265,
24,6.650000,35.795383,
24,17.100000,92.045273,
24,10.450000,56.249893,
24,18.049999,101.200027,
24,7.600000,42.610542,
24,1.900000,10.652636,
24,8.550000,47.936855,
24,7.600000,42.610542,
24,12.350000,66.839111,
24,9.500000,51.414700,
24,18.049999,97.687927,
24,4.750000,25.707350,
24,11.400000,64.444901,
24,18.049999,91.559242,
24,6.650000,33.732353,
24,4.750000,24.094538,
24,10.450000,53.007984,
24,12.350000,62.645798,
24,9.500000,54.112499,
24,11.400000,64.934998,
24,10.450000,53.313107,
24,7.600000,38.773167,
24,12.350000,63.006397,
24,8.550000,43.619812,
24,8.550000,37.076321,
24,8.550000,37.416492,
25,6.650000,36.318794,
25,5.700000,27.705622,
25,8.550000,43.756668,
25,5.700000,31.562962,
25,14.250000,78.907410,
25,15.200000,86.212639,
25,8.550000,48.494606,
25,8.550000,48.494606,
25,17.100000,96.989212,
25,15.200000,77.005531,
25,8.550000,43.315609,
25,8.550000,43.315609,
25,8.550000,43.315609,
25,8.550000,47.754879,
25,19.000000,106.121956,
25,12.350000,68.979271,
25,10.450000,58.367077,
25,5.700000,31.836586,
25,14.250000,80.403191,
25,9.500000,53.602127,
25,11.400000,64.322548,
25,11.400000,64.322548,
25,7.600000,42.881702,
25,7.600000,42.881702,
25,7.600000,42.881702,
25,8.550000,48.241913,
25,6.650000,31.591618,
25,10.450000,49.643974,
25,8.550000,40.617794,
25,1.900000,9.026176,
25,10.450000,49.643974,
25,6.650000,34.202599,
25,3.800000,19.544342,
25,10.450000,53.746944,
25,11.400000,58.633026,
25,2.850000,14.658257,
25,18.049999,92.835625,
25,5.700000,30.158398,
25,17.100000,90.475189,
25,8.550000,45.237595,
25,9.500000,44.144894,
25,5.700000,26.486937,
25,7.600000,35.315914,
25,12.350000,57.388363,
25,3.800000,17.657957,
25,18.049999,83.875298,
25,8.550000,40.968029,
25,9.500000,45.520035,
25,19.950001,95.592079,
25,2.850000,13.656011,
25,10.450000,50.072041,
25,8.550000,40.968029,
25,9.500000,48.654510,
25,15.200000,77.847214,
25,7.600000,38.923607,
25,1.900000,9.730902,
25,1.900000,7.988186,
25,9.500000,39.940929,
26,13.300000,77.000000,
26,10.450000,55.079121,
26,2.850000,13.297410,
26,13.300000,63.870090,
26,13.300000,58.467327,
26,5.700000,25.057426,
26,13.300000,65.101036,
26,4.750000,23.250372,
26,13.300000,65.101036,
26,1.900000,10.400858,
26,8.550000,46.803856,
26,9.500000,52.004288,
26,14.250000,78.006432,
26,1.900000,10.400858,
26,18.049999,92.039330,
26,13.300000,67.818451,
26,2.850000,14.532526,
26,8.550000,43.597576,
26,4.750000,16.733017,
26,10.450000,36.812637,
26,12.350000,46.790012,
26,8.550000,32.393082,
26,9.500000,35.992317,
26,9.500000,35.992317,
26,7.600000,28.793854,
26,9.500000,35.992317,
26,17.100000,64.786163,
26,1.900000,7.198463,
26,8.550000,32.927876,
26,6.650000,25.610571,
26,9.500000,36.586529,
26,8.550000,32.927876,
26,12.350000,47.562489,
26,13.300000,51.221142,
26,5.700000,21.951918,
26,0.000000,0.000000,
26,2.850000,12.467439,
26,4.750000,20.779064,
26,6.650000,29.090691,
26,3.800000,18.465731,
26,4.750000,23.082163,
26,13.300000,64.630051,
26,8.550000,41.547890,
26,18.049999,96.010262,
26,4.750000,25.265858,
26,5.700000,30.319029,
26,17.100000,90.957085,
26,11.400000,60.638058,
26,6.650000,35.372200,
26,9.500000,50.531715,
26,8.550000,36.704540,
26,6.650000,28.547977,
26,3.800000,16.313129,
26,13.300000,57.095955,
26,6.650000,28.547977,
26,4.750000,20.391413,
26,13.300000,57.095955,
26,4.750000,22.528393,
26,12.350000,58.573818,
26,0.950000,4.505679,
26,6.650000,31.541275,
26,13.300000,63.082550,
27,10.450000,60.500000,
27,10.450000,59.799717,
27,5.700000,30.661526,
27,5.700000,31.050032,
27,12.350000,67.275070,
27,14.250000,70.015778,
27,3.800000,15.197127,
27,10.450000,41.792099,
27,6.650000,27.707554,
27,23.750000,98.955551,
27,6.650000,27.707554,
27,7.600000,38.068527,
27,7.600000,38.068527,
27,12.350000,61.861355,
27,5.700000,28.551394,
27,6.650000,33.309959,
27,10.450000,53.164074,
27,11.400000,57.997169,
27,10.450000,53.164074,
27,15.200000,77.329559,
27,12.350000,62.830269,
27,6.650000,33.831680,
27,15.200000,81.804756,
27,5.700000,30.676783,
27,14.250000,76.691956,
27,3.800000,20.451189,
27,8.550000,47.359146,
27,6.650000,36.834892,
27,8.550000,47.359146,
27,16.150000,89.456177,
27,7.600000,42.097023,
27,12.350000,68.407661,
27,5.700000,25.770615,
27,10.450000,47.246132,
27,5.700000,25.770615,
27,19.950001,90.197159,
27,8.550000,38.655922,
27,17.100000,77.311844,
27,8.550000,38.655922,
27,7.600000,34.492638,
27,10.450000,47.427380,
27,5.700000,25.869478,
27,8.550000,38.804214,
27,6.650000,30.181057,
27,7.600000,34.492638,
27,8.550000,38.804214,
27,8.550000,38.804214,
27,4.750000,22.018318,
27,12.350000,57.247631,
27,13.300000,61.651291,
27,17.100000,79.265945,
27,5.700000,26.421982,
27,7.600000,35.229313,
27,9.500000,51.816952,
27,5.700000,31.090170,
27,13.300000,72.543732,
27,3.800000,19.218903,
27,10.450000,52.851982,
27,5.700000,28.828352,
27,5.700000,28.828352,
27,5.700000,28.828352,
27,7.600000,41.428448,
27,12.350000,67.321228,
27,10.450000,56.964115,
27,5.700000,29.513355,
28,11.400000,66.000000,
28,4.750000,27.301935,
28,0.950000,4.371958,
28,7.600000,35.320969,
28,9.500000,44.151207,
28,8.550000,39.736088,
28,9.500000,44.151207,
28,18.049999,85.855293,
28,6.650000,32.161388,
28,8.550000,41.350353,
28,18.049999,100.389900,
28,8.550000,47.553112,
28,9.500000,52.836792,
28,12.350000,68.687828,
28,2.850000,15.851037,
28,5.700000,32.613251,
28,13.300000,76.097588,
28,1.900000,10.871084,
28,5.700000,32.613251,
28,9.500000,54.355423,
28,8.550000,49.455608,
28,8.550000,49.455608,
28,13.300000,76.930946,
28,14.250000,82.426018,
28,8.550000,49.455608,
28,19.000000,108.249786,
28,6.650000,37.887424,
28,11.400000,64.949875,
28,5.700000,32.474937,
28,9.500000,54.124893,
28,13.300000,75.774849,
28,18.049999,102.837296,
28,4.750000,21.830372,
28,12.350000,56.758968,
28,7.600000,34.928596,
28,10.450000,54.556717,
28,4.750000,24.798508,
28,7.600000,39.677612,
28,5.700000,29.758209,
28,9.500000,49.597015,
28,8.550000,49.150463,
28,4.750000,27.305815,
28,3.800000,21.844652,
28,15.200000,87.378609,
28,6.650000,38.228138,
28,10.450000,60.072792,
28,7.600000,43.689304,
28,13.300000,71.923180,
28,5.700000,30.824219,
28,3.800000,20.549480,
28,13.300000,71.923180,
28,6.650000,35.961590,
28,10.450000,60.451080,
28,8.550000,49.459972,
28,9.500000,42.247566,
28,1.900000,8.449513,
28,5.700000,25.348539,
28,4.750000,21.123783,
28,10.450000,46.472324,
28,12.350000,62.255951,
28,6.650000,37.419880,
29,4.750000,27.500000,
29,18.049999,68.503647,
29,4.750000,18.027275,
29,18.049999,68.503647,
29,23.750000,93.975960,
29,10.450000,44.055119,
29,10.450000,44.055119,
29,10.450000,44.055119,
29,5.700000,24.030064,
29,8.550000,41.453682,
29,2.850000,13.817894,
29,3.800000,18.423859,
29,8.550000,41.453682,
29,3.800000,18.423859,
29,18.049999,92.157295,
29,5.700000,29.102304,
29,4.750000,24.251921,
29,8.550000,43.653454,
29,19.950001,101.858070,
29,9.500000,48.503841,
29,13.300000,67.905373,
29,2.850000,15.888700,
29,15.200000,84.739738,
29,12.350000,68.851036,
29,12.350000,68.851036,
29,5.700000,31.777401,
29,17.100000,95.332199,
29,2.850000,15.888700,
29,12.350000,68.851036,
29,12.350000,68.851036,
29,6.650000,37.073635,
29,12.350000,63.126930,
29,8.550000,43.703259,
29,11.400000,58.271011,
29,17.100000,87.406517,
29,9.500000,48.559177,
29,3.800000,21.334621,
29,5.700000,32.001930,
29,6.650000,37.335583,
29,4.750000,26.668276,
29,7.600000,42.669243,
29,5.700000,32.001930,
29,10.450000,58.670208,
29,3.800000,21.334621,
29,5.700000,27.480896,
29,0.950000,4.580150,
29,19.950001,96.183136,
29,6.650000,32.061043,
29,13.300000,64.122086,
29,8.550000,41.221344,
29,1.900000,9.160299,
29,17.100000,89.113243,
29,10.450000,54.458096,
29,18.049999,94.063980,
29,9.500000,52.609261,
29,10.450000,57.870190,
29,1.900000,10.521852,
29,6.650000,36.826481,
29,12.350000,64.825401,
29,12.350000,64.825401,
29,9.500000,51.708069,
29,3.800000,20.683229,
29,23.750000,129.270172,
29,5.700000,31.024841,
29,2.850000,15.512421,
29,8.550000,46.537262,
29,7.600000,37.763229,
29,8.550000,42.483631,
29,7.600000,37.763229,
29,5.700000,21.524986,
29,19.950001,75.360710,
29,14.250000,53.829075,
30,5.700000,33.000000,
30,11.400000,65.207497,
30,2.850000,10.225466,
30,9.500000,34.318180,
30,14.250000,65.305191,
30,8.550000,39.305729,
30,15.200000,69.876854,
30,4.750000,21.836515,
30,4.750000,23.259878,
30,7.600000,37.215805,
30,6.650000,32.563828,
30,10.450000,51.171734,
30,8.550000,41.867779,
30,15.200000,74.431610,
30,17.100000,83.735558,
30,3.800000,19.383537,
30,6.650000,33.921188,
30,8.550000,43.612957,
30,8.550000,43.612957,
30,8.550000,43.612957,
30,12.350000,63.439137,
30,1.900000,9.759867,
30,7.600000,39.039467,
30,4.750000,24.399668,
30,7.600000,39.039467,
30,1.900000,9.759867,
30,16.150000,82.958870,
30,7.600000,39.062767,
30,8.550000,43.945610,
30,7.600000,39.062767,
30,10.450000,53.711304,
30,17.100000,87.891220,
30,4.750000,24.414228,
30,9.500000,48.828457,
30,9.500000,48.828457,
30,4.750000,26.716003,
30,10.450000,58.775211,
30,10.450000,58.775211,
30,0.000000,0.000000,
30,5.700000,32.498547,
30,9.500000,54.164246,
30,4.750000,27.082123,
30,8.550000,48.747818,
30,9.500000,54.164246,
30,8.550000,48.747818,
30,5.700000,31.734024,
30,14.250000,79.335060,
30,10.450000,58.179047,
30,13.300000,74.046059,
30,7.600000,37.495598,
30,11.400000,56.243393,
30,9.500000,46.869495,
30,13.300000,68.747627,
30,3.800000,19.642181,
30,13.300000,68.747627,
30,5.700000,30.487539,
31,3.800000,18.954296,
31,8.550000,42.647163,
31,7.600000,43.534569,
31,9.500000,54.541641,
31,14.250000,81.812462,
31,14.250000,72.087646,
31,9.500000,39.840244,
31,8.550000,41.835346,
31,12.350000,60.428841,
31,11.400000,55.780464,
31,7.600000,39.029957,
31,11.400000,58.544933,
31,3.800000,19.514978,
31,10.450000,53.666191,
31,10.450000,53.666191,
31,5.700000,29.272467,
31,7.600000,39.029957,
31,7.600000,40.151905,
31,2.850000,15.056964,
31,4.750000,25.094940,
31,14.250000,75.284821,
31,8.550000,45.170891,
31,13.300000,70.265831,
31,7.600000,40.151905,
31,3.800000,20.075953,
31,3.800000,20.075953,
31,9.500000,41.101593,
31,23.750000,102.753990,
31,3.800000,16.440638,
31,4.750000,20.550797,
31,17.100000,73.982864,
31,14.250000,61.652393,
31,7.600000,32.881275,
31,15.200000,68.051422,
31,3.800000,17.012856,
31,12.350000,55.291782,
31,6.650000,29.772497,
31,13.300000,59.544994,
31,7.600000,34.617401,
31,15.200000,69.234802,
31,13.300000,60.580448,
31,2.850000,12.981524,
31,3.800000,17.308701,
31,2.850000,13.836268,
31,1.900000,9.224179,
31,15.200000,73.793434,
31,13.300000,64.569252,
31,13.300000,51.622074,
31,18.049999,70.058525,
31,19.000000,73.745819,
31,7.600000,29.498329,
31,6.650000,29.909281,
31,7.600000,34.182037,
31,8.550000,38.454788,
31,23.750000,106.818863,
31,8.550000,38.454788,
31,0.950000,4.420551,
31,8.550000,41.108467,
31,10.450000,50.243683,
31,7.600000,36.540859,
31,23.750000,114.190186,
31,10.450000,50.243683,
31,10.450000,55.569668,
31,2.850000,15.155364,
32,7.600000,44.000000,
32,8.550000,46.765194,
32,6.650000,29.342644,
32,10.450000,49.600388,
32,0.000000,0.000000,
32,12.350000,58.618641,
32,19.000000,90.182518,
32,3.800000,18.036505,
32,2.850000,15.328876,
32,18.049999,97.082878,
32,10.450000,56.205879,
32,9.500000,51.096252,
32,6.650000,35.767376,
32,4.750000,25.548126,
32,13.300000,71.534752,
32,5.700000,32.080349,
32,0.000000,0.000000,
